lat,lng,State,country,city_ascii
-25.5491,152.7209,,Australia,Maryborough
-25.5279,-48.5345,,Brazil,Paranagua
-25.5235,-54.53,,Brazil,Foz do Iguacu
-25.5167,-54.6161,,Paraguay,Ciudad del Este
-25.5096,-57.36,,Paraguay,Ita
-25.4745,30.9703,,South Africa,Nelspruit
-25.47,-50.66,,Brazil,Irati
-25.45,-56.44,,Paraguay,Coronel Oviedo
-25.4332,142.6502,,Australia,Windorah
-25.42,-49.32,,Brazil,Curitiba
-25.41,-57.28,,Paraguay,Ypacarai
-25.4096,31.94,,South Africa,Komatipoort
-25.4,-70.47,,Chile,Taltal
-25.387,-57.14,,Paraguay,Caacupe
-25.38,-51.48,,Brazil,Guarapuava
-25.3662,151.1333,,Australia,Eidsvold
-25.34,-57.52,,Paraguay,San Lorenzo
-25.3333,-59.6833,,Argentina,Comandante Fontana
-25.3125,-57.3847,,Paraguay,Aregua
-25.2964,-57.6415,,Paraguay,Asuncion
-25.2887,152.8409,,Australia,Hervey Bay
-25.2405,130.9889,,Australia,Yulara
-25.2196,25.68,,Botswana,Lobatse
-25.09,-57.53,,Paraguay,Villa Hayes
-25.09,-50.16,,Brazil,Ponta Grossa
-25.0833,-64.1834,,Argentina,Joaquin V. Gonzalez
-25.05,-57.09,,Paraguay,Arroyos y Esteros
-25.04,33.64,,Mozambique,Xai-Xai
-25.0268,46.99,,Madagascar,Tolanaro
-25.0219,44.0749,,Madagascar,Androka
-25.0195,33.09,,Mozambique,Macia
-24.9696,25.34,,Botswana,Kanye
-24.9596,-53.46,,Brazil,Cascavel
-24.9495,150.0833,,Australia,Theodore
-24.8998,113.6501,,Australia,Carnarvon
-24.8996,-65.4833,,Argentina,Cerrillos
-24.8791,152.3509,,Australia,Bundaberg
-24.8716,25.8699,,Botswana,Ramotswa
-24.84,16.94,,Namibia,Maltahohe
-24.79,-50.01,,Brazil,Castro
-24.7834,-65.4166,,Argentina,Salta
-24.7257,34.766,,Mozambique,Regedor Quissico
-24.72,-47.5699,,Brazil,Iguape
-24.6996,-60.6,,Argentina,Las Lomitas
-24.6666,-65.05,,Argentina,General Martin Miguel de Guemes
-24.6463,25.9119,,Botswana,Gaborone
-24.6196,17.9599,,Namibia,Mariental
-24.6017,24.7281,,Botswana,Jwaneng
-24.49,-47.84,,Brazil,Registro
-24.4196,-57.1,,Paraguay,Villa del Rosario
-24.4,25.51,,Botswana,Molepolole
-24.3936,150.4961,,Australia,Biloela
-24.377,26.152,,Botswana,Mochudi
-24.3496,139.4666,,Australia,Bedourie
-24.33,-50.62,,Brazil,Telemaco Borba
-24.2196,-64.87,,Argentina,San Pedro
-24.2162,45.3166,,Madagascar,Bekily
-24.1996,29.5,,South Africa,Lebowakgomo
-24.1833,-65.3,,Argentina,San Salvador de Jujuy
-24.1829,-66.35,,Argentina,San Antonio de los Cobres
-24.18,-46.8,,Brazil,Itanhaem
-24.1696,21.83,,Botswana,Lokwabe
-24.09,-57.08,,Paraguay,San Pedro de Ycuamandiyu
-24.09,-54.27,,Brazil,Guaira
-24.0796,-55.5,,Paraguay,Ygatimi
-24.0629,34.7303,,Mozambique,Panda
-24.0625,-54.3069,,Paraguay,Salto del Guaira
-24.0496,-52.42,,Brazil,Campo Mourao
-23.9796,-48.88,,Brazil,Itapeva
-23.9696,21.87,,Botswana,Lehututu
-23.9537,-46.3329,,Brazil,Santos
-23.91,-55.46,,Paraguay,Ype Jhu
-23.9,-61.85,,Argentina,Ingeniero Guillermo N. Juarez
-23.89,29.45,,South Africa,Polokwane
-23.866,35.3886,,Mozambique,Maxixe
-23.858,35.3398,,Mozambique,Inhambane
-23.8533,151.2467,,Australia,Gladstone
-23.8195,-64.79,,Argentina,Libertador General San Martin
-23.8195,30.17,,South Africa,Tzaneen
-23.701,133.88,,Australia,Alice Springs
-23.6528,-46.5278,,Brazil,Santo Andre
-23.65,-70.4,,Chile,Antofagasta
-23.5996,-62.6,,Argentina,Los Blancos
-23.59,-48.04,,Brazil,Itapetininga
-23.5662,145.2834,,Australia,Barcaldine
-23.5587,-46.625,,Brazil,Sao Paulo
-23.55,-51.47,,Brazil,Apucarana
-23.5122,148.1673,,Australia,Emerald
-23.49,-47.47,,Brazil,Sorocaba
-23.4695,-57.24,,Paraguay,Belen
-23.4496,144.25,,Australia,Longreach
-23.43,-58.86,,Paraguay,Pozo Colorado
-23.4167,-66.4833,,Argentina,Susques
-23.41,-51.43,,Brazil,Arapongas
-23.4095,-51.93,,Brazil,Maringa
-23.4064,-57.4344,,Paraguay,Concepcion
-23.3666,119.7333,,Australia,Newman
-23.3639,150.52,,Australia,Rockhampton
-23.3568,43.69,,Madagascar,Toliara
-23.35,-47.86,,Brazil,Tatui
-23.3396,-57.05,,Paraguay,Horqueta
-23.3196,17.08,,Namibia,Rehoboth
-23.3,-51.18,,Brazil,Londrina
-23.26,-47.3,,Brazil,Itu
-23.2,-65.3499,,Argentina,Humahuaca
-23.2,-46.88,,Brazil,Jundiai
-23.2,-45.8799,,Brazil,Sao Jose dos Campos
-23.1829,-68.0166,,Chile,Toconao
-23.1599,-49.98,,Brazil,Jacarezinho
-23.14,-64.32,,Argentina,San Ramon de la Nueva Oran
-23.1329,150.7567,,Australia,Yeppoon
-23.11,-48.93,,Brazil,Avare
-23.1,-70.45,,Chile,Mejillones
-23.1,26.82,,Botswana,Mahalapye
-23.0195,-45.56,,Brazil,Taubate
-22.97,-49.87,,Brazil,Ourinhos
-22.9575,14.5053,,Namibia,Walvisbaai
-22.95,-46.55,,Brazil,Braganca Paulista
-22.95,30.48,,South Africa,Thohoyandou
-22.925,-43.225,,Brazil,Rio de Janeiro
-22.92,-45.47,,Brazil,Pindamonhangaba
-22.9,-47.1,,Brazil,Campinas
-22.9,-43.1,,Brazil,Niteroi
-22.8996,139.9,,Australia,Boulia
-22.89,-42.04,,Brazil,Cabo Frio
-22.8796,-48.45,,Brazil,Botucatu
-22.8427,31.9631,,Mozambique,Mapai
-22.82,-45.19,,Brazil,Guaratingueta
-22.8166,47.8332,,Madagascar,Farafangana
-22.7499,-47.33,,Brazil,Americana
-22.74,-43.47,,Brazil,Iguacu
-22.7296,-64.35,,Bolivia,Bermejo
-22.7167,-65.7,,Argentina,Abra Pampa
-22.71,-47.64,,Brazil,Piracicaba
-22.6935,117.7931,,Australia,Tom Price
-22.6689,14.535,,Namibia,Swakopmund
-22.6596,-50.42,,Brazil,Assis
-22.64,-57.79,,Paraguay,Puerto Pinasco
-22.57,17.0835,,Namibia,Windhoek
-22.56,-44.17,,Brazil,Barra Mansa
-22.5596,27.13,,Botswana,Palapye
-22.55,-63.81,,Argentina,Tartagal
-22.5495,-47.4,,Brazil,Limeira
-22.5446,-55.76,,Paraguay,Pedro Juan Caballero
-22.53,-55.73,,Brazil,Ponta Pora
-22.5196,-44.095,,Brazil,Volta Redonda
-22.5095,-43.2,,Brazil,Petropolis
-22.455,18.963,,Namibia,Gobabis
-22.45,-68.92,,Chile,Calama
-22.4329,-66.1666,,Argentina,Rinconada
-22.41,-47.56,,Brazil,Rio Claro
-22.3996,46.1167,,Madagascar,Ihosy
-22.3996,143.0333,,Australia,Winton
-22.39,26.71,,Botswana,Serowe
-22.38,-41.79,,Brazil,Macae
-22.35,-69.67,,Chile,Oficina Maria Elena
-22.34,-60.03,,Paraguay,Filadelfia
-22.34,30.03,,South Africa,Musina
-22.33,-49.08,,Brazil,Bauru
-22.32,-68.93,,Chile,Chuquicamata
-22.2896,-57.94,,Paraguay,Puerto La Victoria
-22.2896,-48.57,,Brazil,Jau
-22.2625,166.4443,,New Caledonia,Noumea
-22.26,-42.54,,Brazil,Nova Friburgo
-22.23,-54.81,,Brazil,Dourados
-22.22,-49.66,,Brazil,Garca
-22.22,-45.94,,Brazil,Pouso Alegre
-22.21,-49.95,,Brazil,Marilia
-22.2096,29.99,,Zimbabwe,Beitbridge
-22.1296,-56.52,,Paraguay,Bella Vista
-22.12,-51.39,,Brazil,Presidente Prudente
-22.09,-70.19,,Chile,Tocopilla
-22.0796,-65.6,,Bolivia,Villazon
-22.03,-60.61,,Paraguay,Mariscal Estigarribia
-22.02,-47.89,,Brazil,Sao Carlos
-22.0016,148.038,,Australia,Moranbah
-21.9995,15.58,,Namibia,Usakos
-21.9995,35.3166,,Mozambique,Vilankulo
-21.99,-47.43,,Brazil,Piracununga
-21.98,-46.79,,Brazil,Sao Joao da Boa Vista
-21.9796,16.91,,Namibia,Okahandja
-21.9758,27.8347,,Botswana,Selibe Phikwe
-21.939,15.853,,Namibia,Karibib
-21.9311,114.1233,,Australia,Exmouth
-21.93,-50.52,,Brazil,Tupa
-21.78,-46.57,,Brazil,Pocos de Caldas
-21.77,-43.375,,Brazil,Juiz de Fora
-21.75,-41.32,,Brazil,Campos
-21.7391,43.3657,,Madagascar,Morombe
-21.6996,21.64,,Botswana,Ghanzi
-21.6576,115.0963,,Australia,Onslow
-21.6366,116.325,,Australia,Pannawonica
-21.61,-55.18,,Brazil,Maracaju
-21.5373,32.9564,,Mozambique,Massangena
-21.53,-64.19,,Bolivia,Entre Rios
-21.53,-42.64,,Brazil,Leopoldina
-21.5167,-64.75,,Bolivia,Tarija
-21.4799,-64.77,,Bolivia,San Lorenzo
-21.4799,-56.15,,Brazil,Jardim
-21.4596,-49.22,,Brazil,Novo Horizonte
-21.4396,-65.72,,Bolivia,Tupiza
-21.436,15.951,,Namibia,Omaruru
-21.4333,47.0833,,Madagascar,Fianarantsoa
-21.4329,44.3333,,Madagascar,Manja
-21.41,-50.08,,Brazil,Penapolis
-21.41,-42.2,,Brazil,Miracema
-21.29,-46.71,,Brazil,Guaxupe
-21.25,-159.75,,Cook Islands,Avarua
-21.25,-48.33,,Brazil,Jabuticabal
-21.2496,-63.5,,Bolivia,Villamontes
-21.2496,-45.01,,Brazil,Lavras
-21.22,-43.77,,Brazil,Barbacena
-21.2167,48.3333,,Madagascar,Mananjary
-21.21,-50.45,,Brazil,Aracatuba
-21.1795,24.88,,Botswana,Mopipi
-21.17,-47.83,,Brazil,Ribeirao Preto
-21.17,27.5,,Botswana,Francistown
-21.1439,149.15,,Australia,Mackay
-21.14,-48.98,,Brazil,Catanduva
-21.1385,-175.2206,,Tonga,Nuku`alofa
-21.13,-44.25,,Brazil,Sao Joao del Rei
-21.13,-42.39,,Brazil,Muriae
-21.1196,-42.95,,Brazil,Uba
-21.0696,-57.9,,Paraguay,Fuerte Olimpo
-21.0667,164.8667,,New Caledonia,Kone
-21.0496,31.66,,Zimbabwe,Chiredzi
-21.0335,55.7128,,Reunion,Saint-Benoit
-20.9829,-69.6833,,Chile,Lagunas
-20.9396,29.01,,Zimbabwe,Gwanda
-20.9096,-51.3799,,Brazil,Andradina
-20.9,167.2667,,New Caledonia,We
-20.89,-47.59,,Brazil,Batatais
-20.8896,-45.28,,Brazil,Campo Belo
-20.8789,55.4481,,Reunion,Saint-Denis
-20.85,-41.13,,Brazil,Cachoeiro de Itapemirim
-20.85,144.2,,Australia,Hughenden
-20.7996,-49.39,,Brazil,Sao Jose do Rio Preto
-20.79,-51.72,,Brazil,Tres Lagoas
-20.7829,117.1333,,Australia,Roebourne
-20.7666,-67.7833,,Bolivia,Villa Martin Colchak
-20.7304,116.87,,Australia,Karratha
-20.7239,139.49,,Australia,Mount Isa
-20.7163,143.1333,,Australia,Richmond
-20.71,-46.61,,Brazil,Passos
-20.7,140.5,,Australia,Cloncurry
-20.67,-43.79,,Brazil,Conselheiro Lafaiete
-20.6396,-65.21,,Bolivia,Camargo
-20.6245,27.4488,,Botswana,Masunga
-20.5636,26.2244,,Botswana,Sowa Town
-20.55,-48.58,,Brazil,Barretos
-20.53,-47.39,,Brazil,Franca
-20.52,-62.21,,Paraguay,General Eugenio A. Garay
-20.4795,27.82,,Zimbabwe,Plumtree
-20.4696,-55.79,,Brazil,Aquidauana
-20.46,-66.83,,Bolivia,Uyuni
-20.46,-45.43,,Brazil,Formiga
-20.4595,16.64,,Namibia,Otjiwarongo
-20.4501,32.77,,Mozambique,Espungabera
-20.45,-63.53,,Bolivia,Cuevo
-20.45,-54.6166,,Brazil,Campo Grande
-20.4162,148.5835,,Australia,Proserpine
-20.4096,-42.9,,Brazil,Ponte Nova
-20.3676,-40.318,,Brazil,Vila Velha
-20.3296,30.05,,Zimbabwe,Zvishavane
-20.324,-40.366,,Brazil,Vitoria
-20.3162,57.5166,,Mauritius,Curepipe
-20.3104,118.606,,Australia,Port Hedland
-20.2833,44.2833,,Madagascar,Morondava
-20.2696,-69.8,,Chile,Pozo Almonte
-20.2696,-50.26,,Brazil,Fernandopolis
-20.25,-70.13,,Chile,Iquique
-20.2095,26.19,,Botswana,Nata
-20.17,28.58,,Zimbabwe,Bulawayo
-20.1666,57.5,,Mauritius,Port Louis
-20.1596,22.46,,Botswana,Tsau
-20.1495,-44.9,,Brazil,Divinopolis
-20.1095,16.14,,Namibia,Outjo
-20.0809,146.2587,,Australia,Charters Towers
-20.06,-44.57,,Brazil,Itauna
-20.0596,30.82,,Zimbabwe,Masvingo
-20.05,-63.52,,Bolivia,Camiri
-20.03,-48.94,,Brazil,Frutal
-20.0013,148.2087,,Australia,Bowen
-19.9896,23.42,,Botswana,Maun
-19.98,-43.85,,Brazil,Nova Lima
-19.9167,138.1167,,Australia,Camooweal
-19.9161,-60.7833,,Paraguay,Capitan Pablo Lagerenza
-19.915,-43.915,,Brazil,Belo Horizonte
-19.85,47.0333,,Madagascar,Antsirabe
-19.8496,-68.25,,Bolivia,Llica
-19.82,34.87,,Mozambique,Beira
-19.7996,-63.22,,Bolivia,Charagua
-19.79,-42.14,,Brazil,Caratinga
-19.78,-47.95,,Brazil,Uberaba
-19.73,-50.2,,Brazil,Iturama
-19.6796,-51.2,,Brazil,Paranaiba
-19.6696,22.27,,Botswana,Nokaneng
-19.64,17.342,,Namibia,Otavi
-19.6196,34.73,,Mozambique,Dondo
-19.5796,-46.95,,Brazil,Araxa
-19.5702,147.3995,,Australia,Ayr
-19.5696,-65.75,,Bolivia,Potosi
-19.5666,18.1166,,Namibia,Grootfontein
-19.56,-65.45,,Bolivia,Betanzos
-19.5417,169.2817,,Vanuatu,Isangel
-19.5162,45.4666,,Madagascar,Miandrivazo
-19.4796,-42.52,,Brazil,Ipatinga
-19.45,29.82,,Zimbabwe,Gweru
-19.4496,-44.25,,Brazil,Sete Lagoas
-19.39,-40.05,,Brazil,Linhares
-19.2996,-64.31,,Bolivia,Padilla
-19.25,146.77,,Australia,Townsville
-19.24,17.71,,Namibia,Tsumeb
-19.18,-64.9199,,Bolivia,Tarabuco
-19.12,33.47,,Mozambique,Chimoio
-19.1167,-70.1333,,Chile,Cuya
-19.041,-65.2595,,Bolivia,Sucre
-19.0163,-68.3833,,Bolivia,Sabaya
-19.016,-57.65,,Brazil,Corumba
-18.97,-49.46,,Brazil,Ituiutaba
-18.97,32.65,,Zimbabwe,Mutare
-18.9696,32.88,,Mozambique,Manica
-18.9496,-57.85,,Bolivia,Puerto Suarez
-18.9315,27.807,,Zimbabwe,Lupane
-18.9296,29.8,,Zimbabwe,Kwekwe
-18.9166,47.5166,,Madagascar,Antananarivo
-18.9,-48.28,,Brazil,Uberlandia
-18.8996,-66.78,,Bolivia,Challapata
-18.87,-41.97,,Brazil,Governador Valadares
-18.78,-42.95,,Brazil,Guanhaes
-18.7596,-44.43,,Brazil,Curvelo
-18.7296,-39.86,,Brazil,Sao Mateus
-18.6496,-173.9833,,Tonga,Neiafu
-18.6496,146.1666,,Australia,Ingham
-18.64,-48.2,,Brazil,Araguari
-18.5,-70.29,,Chile,Arica
-18.4896,-64.11,,Bolivia,Vallegrande
-18.47,-66.57,,Bolivia,Uncia
-18.42,-66.64,,Bolivia,Llallagua
-18.3996,-49.21,,Brazil,Itumbiara
-18.37,26.5,,Zimbabwe,Hwange
-18.3611,16.5814,,Namibia,Omuthiya
-18.33,29.9099,,Zimbabwe,Kadoma
-18.3295,-59.76,,Bolivia,Robore
-18.3,143.5333,,Australia,Georgetown
-18.2996,21.8,,Botswana,Muhembo
-18.2667,127.7667,,Australia,Halls Creek
-18.24,-43.61,,Brazil,Diamantina
-18.1895,-65.18,,Bolivia,Aiquile
-18.1853,31.5519,,Zimbabwe,Marondera
-18.1818,49.405,,Madagascar,Toamasina
-18.18,-63.77,,Bolivia,Samaipata
-18.18,-47.95,,Brazil,Catalao
-18.133,178.4417,,Fiji,Suva
-18.0666,44.0167,,Madagascar,Maintirano
-18.0596,13.82,,Namibia,Opuwo
-18.0195,21.43,,Angola,Mucusso
-18,-70.25,,Peru,Tacna
-18,31.1,,Zimbabwe,Chitungwiza
-17.98,-67.13,,Bolivia,Oruro
-17.9618,122.2308,,Australia,Broome
-17.9296,25.84,,Zimbabwe,Victoria Falls
-17.92,19.7499,,Namibia,Rundu
-17.88,-39.37,,Brazil,Nova Vicosa
-17.88,36.89,,Mozambique,Quelimane
-17.8796,-51.75,,Brazil,Jatai
-17.87,-41.5,,Brazil,Teofilo Otoni
-17.86,25.86,,Zambia,Livingstone
-17.85,-60.78,,Bolivia,San Jose de Chiquitos
-17.84,-40.35,,Brazil,Nanuque
-17.8329,48.4167,,Madagascar,Ambatondrazaka
-17.8196,-50.93,,Brazil,Rio Verde
-17.8178,31.0447,,Zimbabwe,Harare
-17.8096,25.15,,Botswana,Kasane
-17.8,-63.1667,,Bolivia,Santa Cruz de la Sierra
-17.7996,177.4166,,Fiji,Nadi
-17.7833,15.6833,,Namibia,Oshakati
-17.78,15.77,,Namibia,Ongwediva
-17.7796,-57.77,,Bolivia,Puerto Quijarro
-17.7539,-63.226,,Bolivia,Santa Cruz
-17.7334,168.3166,,Vanuatu,Port-Vila
-17.73,-49.11,,Brazil,Morrinhos
-17.7161,139.5666,,Australia,Burketown
-17.64,-71.34,,Peru,Ilo
-17.6167,18.6,,Namibia,Nkurenkuru
-17.6161,177.4666,,Fiji,Lautoka
-17.6077,36.8197,,Mozambique,Nicoadala
-17.5996,-69.4666,,Bolivia,Charana
-17.59,-65.93,,Bolivia,Cliza
-17.5695,-52.56,,Brazil,Mineiros
-17.55,-65.84,,Bolivia,Punata
-17.5334,-149.5667,,French Polynesia,Papeete
-17.5313,146.0387,,Australia,Innisfail
-17.5196,30.97,,Zimbabwe,Mazoe
-17.5,14.9833,,Namibia,Outapi
-17.4996,24.26,,Namibia,Katima Mulilo
-17.4833,140.8334,,Australia,Karumba
-17.4695,24.3,,Zambia,Sesheke
-17.4667,16.3333,,Namibia,Eenhana
-17.41,-66.17,,Bolivia,Cochabamba
-17.4,-66.28,,Bolivia,Quillacollo
-17.4,-63.73,,Bolivia,San Carlos
-17.3995,15.88,,Namibia,Oshikango
-17.3695,23,,Angola,Luiana
-17.36,-63.4,,Bolivia,Portachuelo
-17.3596,30.18,,Zimbabwe,Chinhoyi
-17.3496,-63.26,,Bolivia,Montero
-17.33,-67.73,,Bolivia,Sicasica
-17.33,-44.93,,Brazil,Pirapora
-17.3196,13.92,,Angola,Chitado
-17.3196,31.57,,Zimbabwe,Shamva
-17.3019,31.3306,,Zimbabwe,Bindura
-17.2995,-48.28,,Brazil,Pires do Rio
-17.2703,145.4694,,Australia,Atherton
-17.1996,-46.87,,Brazil,Paracatu
-17.19,-70.94,,Peru,Moquegua
-17.1696,-68.45,,Bolivia,Corocoro
-17.1096,-43.81,,Brazil,Bocaiuva
-17.0696,15.73,,Angola,Ondjiva
-17.0396,-39.5299,,Brazil,Itamaraju
-17.02,-72.02,,Peru,Mollendo
-16.98,-67.22,,Bolivia,Quime
-16.9167,35.2667,,Malawi,Nsanje
-16.8921,34.6559,,Mozambique,Chiramba
-16.8878,145.7633,,Australia,Cairns
-16.87,-64.78,,Bolivia,Puerto Villarroel
-16.8596,-42.0699,,Brazil,Aracuai
-16.8496,38.26,,Mozambique,Mocuba
-16.8196,29.68,,Zimbabwe,Karoi
-16.8095,26.97,,Zambia,Choma
-16.7795,-60.68,,Bolivia,San Rafael
-16.77,-47.61,,Brazil,Cristalina
-16.7495,44.4833,,Madagascar,Besalampy
-16.74,14.97,,Angola,Xangongo
-16.72,-49.3,,Brazil,Goiania
-16.72,-43.86,,Brazil,Montes Claros
-16.65,-68.3,,Bolivia,Viacha
-16.65,-49.5,,Brazil,Trindade
-16.6196,-72.72,,Peru,Camana
-16.5646,-69.045,,Peru,Desaguadero
-16.55,35.1332,,Malawi,Chiromo
-16.5296,28.8,,Zimbabwe,Kariba
-16.498,-68.15,,Bolivia,La Paz
-16.4846,145.4587,,Australia,Port Douglas
-16.4695,-54.64,,Brazil,Rondonopolis
-16.45,-51.13,,Brazil,Ipora
-16.4296,-39.08,,Brazil,Porto Seguro
-16.42,-71.53,,Peru,Arequipa
-16.4166,179.3833,,Fiji,Labasa
-16.3696,-60.96,,Bolivia,San Ignacio de Velasco
-16.36,-58.42,,Bolivia,San Matias
-16.36,-49.5,,Brazil,Inhumas
-16.3196,-48.96,,Brazil,Anapolis
-16.2896,-62.5,,Bolivia,San Javier
-16.28,-39.03,,Brazil,Santa Cruz Cabralia
-16.23,39.91,,Mozambique,Antonio Enes
-16.1896,-67.72,,Bolivia,Coroico
-16.17,-40.7,,Brazil,Almenara
-16.17,33.58,,Mozambique,Tete
-16.1196,23.27,,Zambia,Senanga
-16.1056,167.4189,,Vanuatu,Lakatoro
-16.0995,33.95,,Mozambique,Moatize
-16.0995,46.6333,,Madagascar,Marovoay
-16.0833,-68.6666,,Bolivia,Achacachi
-16.0796,-69.67,,Peru,Ilave
-16.0703,35.1471,,Malawi,Thyolo
-16.05,-57.51,,Brazil,Caceres
-16.042,34.8019,,Malawi,Chikwawa
-16.0333,35.5,,Malawi,Mulanje
-16.02,-49.81,,Brazil,Itaberai
-15.8796,-52.26,,Brazil,Barra do Garcas
-15.86,27.76,,Zambia,Mazabuka
-15.8329,-70.0333,,Peru,Puno
-15.8328,48.8166,,Madagascar,Mandritsara
-15.8064,35.6507,,Malawi,Phalombe
-15.8,11.86,,Angola,Tombua
-15.7996,-43.31,,Brazil,Janauba
-15.79,-68.6601,,Bolivia,Sorata
-15.79,34.9899,,Malawi,Blantyre
-15.7895,20.36,,Angola,Mavinga
-15.7833,-47.9161,,Brazil,Brasilia
-15.78,28.18,,Zambia,Kafue
-15.7666,128.7333,,Australia,Kununurra
-15.7496,14.08,,Angola,Chibemba
-15.7,35.1833,,Malawi,Chiradzulu
-15.6996,-63.08,,Bolivia,Ascension
-15.67,46.345,,Madagascar,Mahajanga
-15.65,-56.14,,Brazil,Varzea Grande
-15.64,-38.96,,Brazil,Canavieiras
-15.6167,34.5167,,Malawi,Mwanza
-15.5696,-56.085,,Brazil,Cuiaba
-15.5395,-47.34,,Brazil,Formosa
-15.5126,167.1766,,Vanuatu,Luganville
-15.5,-70.14,,Peru,Juliaca
-15.4996,-69.1667,,Bolivia,Puerto Acosta
-15.48,-44.37,,Brazil,Januaria
-15.47,-69.43,,Peru,Putina
-15.4333,49.7333,,Madagascar,Maroantsetra
-15.4166,28.2833,,Zambia,Lusaka
-15.3981,34.6534,,Malawi,Neno
-15.39,35.31,,Malawi,Zomba
-15.374,128.3601,,Australia,Wyndham
-15.3096,-49.13,,Brazil,Goianesia
-15.3033,-49.6052,,Brazil,Ceres
-15.2869,167.9906,,Vanuatu,Saratamata
-15.2796,23.12,,Zambia,Mongu
-15.25,-40.25,,Brazil,Itapetinga
-15.2396,-40.63,,Brazil,Itambe
-15.2196,-59.35,,Brazil,Pontes e Lacerda
-15.19,12.16,,Angola,Namibe
-15.1896,13.69,,Angola,Chibia
-15.1757,37.74,,Mozambique,Ligonha
-15.1596,19.17,,Angola,Cuito Cuanavale
-15.136,39.293,,Mozambique,Nampula
-15.0696,-57.19,,Brazil,Barra do Bugres
-15.0399,40.6822,,Mozambique,Ilha de Mocambique
-15.0196,-73.79,,Peru,Coracora
-15,-59.95,,Brazil,Vila Bela da Santissima Trindade
-14.9896,22.68,,Zambia,Kalabo
-14.9889,34.9591,,Malawi,Balaka
-14.9796,27.07,,Zambia,Mumbwa
-14.9667,35.5167,,Malawi,Machinga
-14.9167,13.5,,Angola,Lubango
-14.91,13.49,,Angola,Lubango
-14.8833,50.2833,,Madagascar,Antalaha
-14.8796,-70.6,,Peru,Ayaviri
-14.8661,47.9834,,Madagascar,Antsohihy
-14.85,-40.84,,Brazil,Vitoria da Conquista
-14.8334,-64.9,,Bolivia,Trinidad
-14.83,-74.94,,Peru,Nazca
-14.8295,14.55,,Angola,Quipungo
-14.8196,-66.85,,Bolivia,San Borja
-14.8167,34.6333,,Malawi,Ntcheu
-14.7896,-39.28,,Brazil,Itabuna
-14.7896,36.54,,Mozambique,Cuamba
-14.78,-39.05,,Brazil,Ilheus
-14.7796,24.8,,Zambia,Kaoma
-14.7196,-68.42,,Bolivia,Apolo
-14.7,-74.13,,Peru,Puquio
-14.6666,17.7,,Angola,Menongue
-14.5495,30.81,,Zambia,Nyimba
-14.5186,40.715,,Mozambique,Cidade de Nacala
-14.4696,-48.47,,Brazil,Niquelandia
-14.4666,132.2666,,Australia,Katherine
-14.46,-72.08,,Peru,Santo Tomas
-14.46,-67.56,,Bolivia,Rurrenabaque
-14.4596,35.27,,Malawi,Mangochi
-14.44,28.45,,Zambia,Kabwe
-14.3896,23.24,,Zambia,Lukulu
-14.3667,34.3333,,Malawi,Dedza
-14.3096,-67.37,,Bolivia,Reyes
-14.3,-39.33,,Brazil,Ubaitaba
-14.2933,-178.1583,,Wallis And Futuna,Leava
-14.2896,-71.23,,Peru,Sicuani
-14.274,-170.7046,,American Samoa,Pago Pago
-14.2662,50.1666,,Madagascar,Sambava
-14.2296,-42.79,,Brazil,Guanambi
-14.21,-41.67,,Brazil,Brumado
-14.1896,-75.74,,Peru,Santiago
-14.068,-75.7255,,Peru,Ica
-13.9833,33.7833,,Malawi,Lilongwe
-13.9696,28.66,,Zambia,Kapiri Mposhi
-13.9338,-171.5312,,Samoa,Samamea
-13.8761,167.5517,,Vanuatu,Sola
-13.8745,-171.5986,,Samoa,Lufilufi
-13.85,-40.08,,Brazil,Jequie
-13.8415,-171.7386,,Samoa,Apia
-13.8318,-172.036,,Samoa,Mulifanua
-13.823,-171.9613,,Samoa,Leulumoega
-13.8162,131.8167,,Australia,Pine Creek
-13.8,32.9,,Malawi,Mchinji
-13.7973,-171.8531,,Samoa,Afega
-13.7829,34.4333,,Malawi,Salima
-13.7659,-172.3269,,Samoa,Satupa`itea
-13.76,-65.58,,Bolivia,Santa Ana de Yacuma
-13.7555,-172.307,,Samoa,Vailoa
-13.71,-76.22,,Peru,Pisco
-13.6996,19.86,,Angola,Cangamba
-13.683,-61.8666,,Bolivia,Piso Firme
-13.6829,48.45,,Madagascar,Ambanja
-13.6715,-172.1777,,Samoa,Safotulafai
-13.6532,33.9385,,Malawi,Dowa
-13.6396,-72.89,,Peru,Abancay
-13.6296,32.64,,Zambia,Chipata
-13.58,-63.5801,,Bolivia,Baures
-13.54,23.1099,,Zambia,Zambezi
-13.53,-39.97,,Brazil,Jaguaquara
-13.525,-71.9722,,Peru,Cusco
-13.5196,-172.6378,,Samoa,Asau
-13.4596,25.82,,Zambia,Kasempa
-13.4513,-172.4018,,Samoa,Safotu
-13.4489,-172.3352,,Samoa,Saleaula
-13.4196,-76.14,,Peru,Chincha Alta
-13.4,48.2666,,Madagascar,Andoany
-13.39,-44.21,,Brazil,Santa Maria da Vitoria
-13.3753,34.0036,,Malawi,Ntchisi
-13.3596,-39.08,,Brazil,Valenca
-13.3042,-72.1166,,Peru,Urubamba
-13.3,35.24,,Mozambique,Lichinga
-13.2896,-64.71,,Bolivia,San Ramon
-13.2601,-64.0528,,Bolivia,Magdalena
-13.2495,-43.44,,Brazil,Bom Jesus da Lapa
